Date,Reach,Impressions,Link clicks,Landing page views,Post engagement,3-second video plays,ThruPlays,Post comments,Post saves,Post reactions,Post shares,Video plays at 50%,Leads,Amount Spent,Country,Objective
3/8/2021,82635,85971,9,2,53213,53180,33418,3,1,20,,36239,,269.41,Egypt,CPE
3/8/2021,24600,45598,415,41,430,,,2,,13,,,,47.43,Egypt,CPC
3/8/2021,200509,201511,739,69,23189,22406,1890,3,1,40,,1127,,178.04,Egypt,CPMR
3/8/2021,17575,41052,214,41,217,,,,,3,,,1,275.54,UAE,Remarketing
3/8/2021,20149,20853,47,7,2456,2400,367,,,9,,280,,88.12,UAE,CPMR
3/8/2021,7818,10049,148,76,151,,,,,3,,,11,353.15,UAE,CPA
3/8/2021,13784,28947,167,71,168,,,,,1,,,1,206.92,na,CPLPV
3/8/2021,13172,27148,169,70,170,,,,1,,,,,207.94,UAE,CPLPV
3/8/2021,23856,28778,585,30,3335,2733,489,1,,16,,294,,269.9,UAE,CPC
3/8/2021,66155,88048,312,107,337,,,1,2,21,1,,1,903.23,Qatar,CPA
3/8/2021,27943,46989,157,43,161,,,,,4,,,1,148.86,Qatar,CPLPV
3/8/2021,110169,119132,314,23,12748,12397,2711,1,1,35,,3000,,388.04,Qatar,CPMR
2/8/2021,6072,7352,55,20,58,,,1,,2,,,1,23.18,Egypt,CPLPV
2/8/2021,88817,91365,26,,7527,7469,625,,,32,,625,,222.01,KSA,CPMR
2/8/2021,86159,92425,6,3,54049,54023,34057,2,1,16,1,36872,,256.4,Egypt,CPE
2/8/2021,24720,42640,518,118,565,,,22,,24,1,,1,45.07,Egypt,CPC
2/8/2021,243453,244226,736,63,24919,24138,1793,3,3,39,,1075,,178.13,Egypt,CPMR
2/8/2021,17984,42098,195,55,202,,,,1,5,1,,1,267.74,UAE,Remarketing
2/8/2021,52785,55027,110,14,6263,6117,841,,,35,1,614,1,218.99,UAE,CPMR
2/8/2021,8404,10723,143,73,147,,,2,,1,1,,9,352.86,UAE,CPA
2/8/2021,14772,31404,192,67,192,,,,,,,,,205.28,na,CPLPV
2/8/2021,13922,30075,165,72,165,,,,,,,,2,205.1,UAE,CPLPV
2/8/2021,14540,21276,90,32,93,,,,,3,,,,288.7,Qatar,CPA
2/8/2021,46352,117200,467,136,476,,,,,9,,,,358.64,Qatar,CPLPV
2/8/2021,101438,108170,203,13,9223,8989,1700,,1,30,,1886,,282.13,Qatar,CPMR
1/8/2021,39969,41036,7,,2837,2824,239,1,,5,,238,,71.27,KSA,CPMR
1/8/2021,14272,23221,228,31,237,,,4,2,3,,,,25.52,Egypt,CPC
1/8/2021,132096,135582,370,31,10751,10363,764,,,18,,428,,80.83,Egypt,CPMR
1/8/2021,13872,26107,148,35,151,,,,1,2,,,,159.44,UAE,Remarketing
1/8/2021,64560,67043,132,8,6373,6203,731,,2,36,,548,,221.43,UAE,CPMR
1/8/2021,7906,10116,157,79,164,,,1,1,4,1,,6,338.77,UAE,CPA
1/8/2021,15576,33061,191,73,193,,,,,2,,,,208.61,na,CPLPV
1/8/2021,15052,32584,193,84,193,,,,,,,,,207.94,UAE,CPLPV
1/8/2021,13760,19439,130,44,134,,,,,4,,,,286.1,Qatar,CPA
1/8/2021,49312,121980,441,99,452,,,,1,10,,,,360.43,Qatar,CPLPV
1/8/2021,117056,123921,297,20,10650,10314,2208,,,39,,2453,,291.76,Qatar,CPMR
31/07/2021,69070,69553,101,5,5835,5707,601,,,26,1,486,,217.65,UAE,CPMR
31/07/2021,8614,10844,112,42,116,,,1,,3,,,1,362.49,UAE,CPA
31/07/2021,13400,28368,166,68,167,,,,,1,,,,219.35,na,CPLPV
31/07/2021,12696,27730,174,70,176,,,1,,1,,,,219.1,UAE,CPLPV
31/07/2021,13944,15072,408,37,1357,937,199,3,1,8,,297,,20.88,Egypt,CPC
31/07/2021,188926,229531,10,,2827,,,24,19,809,34,,2,295.25,Egypt,CPE
31/07/2021,11393,12934,64,4,73,,,3,,6,,,17,91.25,Egypt,CPL
31/07/2021,142816,148120,725,57,12521,11760,960,7,5,24,,513,2,189.61,Egypt,CPMR
31/07/2021,53217,54874,26,,6160,6080,570,,,54,,570,,386.85,KSA,CPMR
31/07/2021,7588,9735,165,64,168,,,,,3,,,,289.27,Qatar,CPA
31/07/2021,44248,110882,428,101,437,,,,,9,,,,344.52,Qatar,CPLPV
31/07/2021,86448,92976,194,13,7558,7344,1352,,,20,,1526,,268.43,Qatar,CPMR
30/07/2021,78143,79973,96,3,6030,5906,603,,,26,2,487,,215.25,UAE,CPMR
30/07/2021,7276,9304,171,68,173,,,1,,1,,,5,353.39,UAE,CPA
30/07/2021,12680,27354,185,77,186,,,,,1,,,,214.77,na,CPLPV
30/07/2021,12260,26599,165,71,165,,,,,,,,1,213.7,UAE,CPLPV
30/07/2021,20488,22660,646,66,1953,1287,273,11,,9,,416,1,34.99,Egypt,CPC
30/07/2021,176574,211733,6,1,2907,,,22,17,1062,25,,,319.5,Egypt,CPE
30/07/2021,11991,13589,60,6,69,,,7,,2,,,17,100.93,Egypt,CPL
30/07/2021,134367,139235,738,78,12464,11690,1240,9,2,23,2,583,,215.37,Egypt,CPMR
30/07/2021,51041,51041,29,,5953,5874,567,1,,49,,569,,404.56,KSA,CPMR
30/07/2021,7748,10505,175,70,175,,,,,,,,,288.81,Qatar,CPA
30/07/2021,40552,97998,417,113,421,,,,,4,,,,347.2,Qatar,CPLPV
30/07/2021,92178,96149,192,17,7047,6837,1224,,,18,,1359,1,277.63,Qatar,CPMR
29/07/2021,86127,89341,111,7,5806,5669,538,,1,25,,427,,215,UAE,CPMR
29/07/2021,7672,9997,166,69,167,,,1,,,,,1,352.41,UAE,CPA
29/07/2021,12012,26541,156,52,156,,,,,,,,,214.49,na,CPLPV
29/07/2021,11851,26660,178,77,178,,,,,,,,,214.59,UAE,CPLPV
29/07/2021,9149,10841,261,13,1326,1056,234,,,9,,131,,112.59,UAE,CPC
29/07/2021,21780,23479,588,44,1874,1268,277,5,2,10,1,402,,35.87,Egypt,CPC
29/07/2021,129153,158663,3,1,2797,,,15,10,1376,18,,,301.25,Egypt,CPE
29/07/2021,12156,13267,66,9,79,,,3,1,6,3,,16,105.72,Egypt,CPL
29/07/2021,81519,84223,785,69,10690,9861,1396,12,4,26,2,500,,196.1,Egypt,CPMR
29/07/2021,43815,44930,23,,5268,5183,485,1,,61,,484,,393.69,KSA,CPMR
29/07/2021,6908,9276,140,57,140,,,,,,,,,226.17,Qatar,CPA
29/07/2021,32623,81802,359,94,360,,,,,1,,,,254.42,Qatar,CPLPV
29/07/2021,75072,79706,224,13,6990,6746,1378,,,20,,1516,,293.91,Qatar,CPMR
28/07/2021,66511,69433,78,4,3940,3850,369,1,,11,,293,,136.44,UAE,CPMR
28/07/2021,9494,11882,109,55,111,,,,1,1,,,6,356.68,UAE,CPA
28/07/2021,12532,28254,144,47,144,,,,,,,,,209.05,na,CPLPV
28/07/2021,12480,28239,174,81,174,,,,,,,,,211.51,UAE,CPLPV
28/07/2021,16848,21489,647,56,3985,3327,995,,,11,,394,,222.63,UAE,CPC
28/07/2021,21004,23304,602,50,1786,1170,239,5,,8,1,366,,33.77,Egypt,CPC
28/07/2021,227392,251415,1,,66725,66500,23969,8,10,179,27,26498,,296.55,Egypt,CPE
28/07/2021,12648,14228,45,4,58,,,5,2,6,,,10,104.3,Egypt,CPL
28/07/2021,92704,93223,794,65,11682,10843,1526,13,5,27,,499,,191.87,Egypt,CPMR
28/07/2021,45162,45577,29,,5584,5487,518,,,68,,518,,385.02,KSA,CPMR
28/07/2021,10535,14328,190,74,190,,,,,,,,,307.78,Qatar,CPA
28/07/2021,9966,17100,78,37,78,,,,,,,,,93.56,Qatar,CPA
28/07/2021,34160,73550,264,52,272,,,,,8,,,,231.43,Qatar,CPLPV
28/07/2021,81952,88196,293,26,9452,9132,2218,1,1,25,,2400,,373.25,Qatar,CPMR
27/07/2021,10057,12802,117,55,123,,,1,1,4,,,1,356.62,UAE,CPA
27/07/2021,13412,29158,167,56,167,,,,,,,,,213.34,na,CPLPV
27/07/2021,12916,28603,161,58,161,,,,,,,,,213.2,UAE,CPLPV
27/07/2021,17380,22759,671,34,3540,2851,817,,,18,,244,,226.87,UAE,CPC
27/07/2021,21636,23762,708,62,2162,1434,345,10,1,7,2,484,1,35.02,Egypt,CPC
27/07/2021,259775,292484,1,,82696,82406,31498,10,15,231,33,34780,2,309.5,Egypt,CPE
27/07/2021,10928,11887,58,1,66,,,4,,4,,,10,85.3,Egypt,CPL
27/07/2021,99393,104391,887,82,12393,11450,1474,15,2,39,,577,,193.23,Egypt,CPMR
27/07/2021,48751,50354,22,,6143,6065,585,,,56,,586,,383.52,KSA,CPMR
27/07/2021,17444,24678,296,91,296,,,,,,,,,500.71,Qatar,CPA
27/07/2021,21468,55497,307,154,307,,,,,,,,1,300.34,Qatar,CPA
27/07/2021,39632,97667,377,76,383,,,,,6,,,,302.71,Qatar,CPLPV
27/07/2021,96225,100608,362,41,12771,12379,3421,1,2,27,,3736,1,483.33,Qatar,CPMR
26/07/2021,12824,16277,110,53,116,,,2,,3,1,,6,354.93,UAE,CPA
26/07/2021,14148,29938,179,67,181,,,,,2,,,,208.13,na,CPLPV
26/07/2021,13508,29158,164,65,165,,,,,1,,,,207.27,UAE,CPLPV
26/07/2021,18992,24697,564,27,3103,2520,691,,,19,,366,1,230.16,UAE,CPC
26/07/2021,24888,26249,756,73,2731,1963,444,5,2,5,,658,,36.15,Egypt,CPC
26/07/2021,223873,260721,2,2,86654,86433,37224,10,12,169,28,40594,,309.95,Egypt,CPE
26/07/2021,10700,12669,50,12,60,,,5,1,3,1,,15,61.48,Egypt,CPL
26/07/2021,101760,104921,870,72,12040,11126,1371,6,5,33,,507,,175.71,Egypt,CPMR
26/07/2021,58975,60932,25,1,7015,6919,648,1,,69,1,651,,397.55,KSA,CPMR
26/07/2021,16697,23525,312,102,313,,,,,1,,,,511.46,Qatar,CPA
26/07/2021,23376,61800,392,212,392,,,,,,,,,305.01,Qatar,CPA
26/07/2021,40744,101485,405,104,410,,,,,5,,,,305.59,Qatar,CPLPV
26/07/2021,101343,108778,366,35,13325,12931,3562,2,3,23,,3883,,474.31,Qatar,CPMR
25/07/2021,15860,20913,113,69,119,,,2,1,3,,,2,352.28,UAE,CPA
25/07/2021,14280,29632,182,69,182,,,,,,,,,213.58,na,CPLPV
25/07/2021,13908,29351,153,78,154,,,,,1,,,,213.38,UAE,CPLPV
25/07/2021,21220,27497,555,29,3171,2599,667,,,17,,408,,230.91,UAE,CPC
25/07/2021,23808,25857,751,98,2528,1757,442,6,3,8,3,625,2,33.41,Egypt,CPC
25/07/2021,361661,456066,248,110,11881,,,57,20,6639,14,,1,1014.86,Egypt,CPE
25/07/2021,10340,11655,52,9,58,,,3,1,2,,,15,64.89,Egypt,CPL
25/07/2021,107361,109264,864,78,12808,11906,1432,8,4,26,,545,2,174.91,Egypt,CPMR
25/07/2021,54320,54553,17,,6133,6035,582,,,81,,583,,383.6,KSA,CPMR
25/07/2021,16556,23350,268,101,268,,,,,,,,1,506.71,Qatar,CPA
25/07/2021,4120,6157,31,12,31,,,,,,,,,34.6,Qatar,Remarketing
25/07/2021,22984,56508,342,175,342,,,,,,,,,305.18,Qatar,CPA
25/07/2021,41312,95178,406,92,415,,,,,9,,,,306.56,Qatar,CPLPV
25/07/2021,104480,112548,395,32,12770,12350,3255,1,2,22,,3549,2,432.75,Qatar,CPMR
24/07/2021,15036,19311,96,65,104,,,,2,5,1,,3,372.37,UAE,CPA
24/07/2021,16388,32659,181,68,182,,,,,1,,,,228.24,na,CPLPV
24/07/2021,15948,32263,163,64,164,,,,,,1,,1,229.69,UAE,CPLPV
24/07/2021,20472,26080,567,36,3249,2667,626,,,15,,390,,204.87,UAE,CPC
24/07/2021,27624,29888,741,108,3004,2242,512,12,2,7,,756,,34.57,Egypt,CPC
24/07/2021,286017,312112,126,51,61835,56119,38262,29,6,3366,10,43298,2,754.1,Egypt,CPE
24/07/2021,10684,12387,67,4,80,,,4,,9,,,8,56.86,Egypt,CPL
24/07/2021,136479,141933,945,100,15197,14195,1444,16,6,34,1,645,,190.11,Egypt,CPMR
24/07/2021,56080,59379,25,,6758,6667,645,,,65,1,643,,383.73,KSA,CPMR
24/07/2021,18736,25825,270,96,272,,,,,2,,,,529.9,Qatar,CPA
24/07/2021,8808,20422,120,50,121,,,,,1,,,,107.4,Qatar,Remarketing
24/07/2021,23744,59385,393,191,393,,,,,,,,,327.21,Qatar,CPA
24/07/2021,40912,95375,361,72,371,,,,,10,,,,320.19,Qatar,CPLPV
24/07/2021,104832,111967,304,24,11370,11046,2700,,1,19,,2936,,383.49,Qatar,CPMR
23/07/2021,15656,20119,101,71,104,,,1,,2,,,4,362.85,UAE,CPA
23/07/2021,17000,32921,210,67,211,,,,,1,,,,221.08,na,CPLPV
23/07/2021,17084,33153,185,58,186,,,,,1,,,,220.57,UAE,CPLPV
23/07/2021,21917,29067,600,39,3322,2703,573,,,19,,376,,221.56,UAE,CPC
23/07/2021,31472,34078,803,139,3245,2408,525,19,5,10,,770,2,34.77,Egypt,CPC
23/07/2021,79728,84771,5,1,52715,52700,34486,,,10,,39677,,275.89,Egypt,CPE
23/07/2021,10548,12102,57,4,64,,,4,,3,,,10,59.12,Egypt,CPL
23/07/2021,149118,155682,1037,92,15957,14873,1493,8,6,33,,666,1,196.09,Egypt,CPMR
23/07/2021,55568,56338,25,,6633,6555,578,1,,51,1,579,,397.88,KSA,CPMR
23/07/2021,16844,22556,258,99,260,,,,,2,,,,520.83,Qatar,CPA
23/07/2021,9020,19788,118,52,118,,,,,,,,,107.8,Qatar,Remarketing
23/07/2021,25784,58208,274,120,275,,,,,1,,,,328.85,Qatar,CPA
23/07/2021,40040,93117,375,62,385,,,,,10,,,,324.56,Qatar,CPLPV
23/07/2021,107935,116999,286,24,10642,10324,2096,2,1,29,,2294,,395.32,Qatar,CPMR
22/07/2021,14748,19618,107,72,115,,,2,2,3,1,,,351.42,UAE,CPA
22/07/2021,14236,27128,163,64,163,,,,,,,,,209.14,na,CPLPV
22/07/2021,14320,26643,178,73,179,,,,,1,,,,208.81,UAE,CPLPV
22/07/2021,22528,29807,655,24,3447,2773,607,,,19,,362,,223,UAE,CPC
22/07/2021,32064,34928,881,119,3217,2303,458,16,2,10,5,697,,35.51,Egypt,CPC
22/07/2021,82913,89542,2,,53975,53967,33369,,,6,,39096,,263.02,Egypt,CPE
22/07/2021,11296,13050,47,5,57,,,5,,3,2,,8,57.87,Egypt,CPL
22/07/2021,94992,98658,925,96,13895,12924,1730,14,3,29,,625,1,183.85,Egypt,CPMR
22/07/2021,43481,45084,21,,5570,5488,556,1,,59,1,556,,399.38,KSA,CPMR
22/07/2021,20120,27154,268,101,269,,,,,1,,,,518.37,Qatar,CPA
22/07/2021,7172,15946,100,54,100,,,,,,,,,101.08,Qatar,Remarketing
22/07/2021,22319,49853,316,171,318,,,,,2,,,,303.54,Qatar,CPA
22/07/2021,39616,94104,401,94,417,,,1,,15,,,,308.21,Qatar,CPLPV
22/07/2021,91328,97615,253,20,9552,9275,2106,,,23,1,2397,,401.58,Qatar,CPMR
21/07/2021,15369,20764,121,72,128,,,,2,5,,,6,341.6,UAE,CPA
21/07/2021,13108,25755,205,73,205,,,,,,,,,202.62,na,CPLPV
21/07/2021,12520,25188,198,100,200,,,1,,1,,,1,202.04,UAE,CPLPV
21/07/2021,22092,28766,648,37,3300,2631,611,,,21,,353,,220.1,UAE,CPC
21/07/2021,26849,29359,790,102,2988,2162,431,18,2,15,1,695,,34.11,Egypt,CPC
21/07/2021,10749,12641,57,5,68,,,6,2,3,,,10,57.64,Egypt,CPL
21/07/2021,105252,106906,1102,120,15058,13905,1808,10,7,33,1,665,3,182.1,Egypt,CPMR
21/07/2021,49696,50457,30,,5963,5866,573,1,,65,1,576,,383.98,KSA,CPMR
21/07/2021,21220,29483,317,112,319,,,,,2,,,,506.04,Qatar,CPA
21/07/2021,9998,24314,222,123,222,,,,,,,,,88.71,Qatar,Remarketing
21/07/2021,33937,84527,688,378,688,,,,,,,,,273.7,Qatar,CPA
21/07/2021,61536,133333,939,268,941,,,,,2,,,,273.6,Qatar,CPLPV
21/07/2021,91633,97680,273,33,9620,9312,2266,,1,34,,2495,,385.82,Qatar,CPMR
20/07/2021,16112,21587,108,64,113,,,1,,4,,,4,338.48,UAE,CPA
20/07/2021,12064,25447,209,105,209,,,,,,,,,208.75,na,CPLPV
20/07/2021,11728,25276,229,105,229,,,,,,,,1,208.79,UAE,CPLPV
20/07/2021,20586,26871,790,35,4114,3305,835,,,19,,448,,220.63,UAE,CPC
20/07/2021,25161,28530,848,98,3064,2177,460,20,5,12,2,679,1,35.15,Egypt,CPC
20/07/2021,13996,17068,70,6,85,,,7,,7,1,,16,60.26,Egypt,CPL
20/07/2021,112098,117076,986,73,14550,13510,1495,17,2,35,,620,,179.24,Egypt,CPMR
20/07/2021,50736,51778,22,,5839,5757,504,1,,58,1,507,,383.78,KSA,CPMR
20/07/2021,22212,31325,289,107,290,,,,,1,,,2,509.31,Qatar,CPA
20/07/2021,11196,29089,293,173,293,,,,,,,,,95.85,Qatar,Remarketing
20/07/2021,36937,96516,889,468,889,,,,,,,,,291.95,Qatar,CPA
20/07/2021,67025,170231,1141,342,1142,,,,,1,,,,298.35,Qatar,CPLPV
20/07/2021,87842,93210,322,32,10234,9873,2147,,1,38,,2442,3,382.77,Qatar,CPMR
19/07/2021,11504,15679,118,99,137,,,8,1,10,,,6,358.39,UAE,CPA
19/07/2021,12192,24428,177,87,180,,,,,3,,,,212.53,na,CPLPV
19/07/2021,12168,23916,166,78,169,,,,,3,,,2,214.13,UAE,CPLPV
19/07/2021,16212,20096,670,41,3681,2996,870,,,14,1,352,,225.86,UAE,CPC
19/07/2021,17784,19197,823,105,3350,2517,643,3,3,4,,889,,36.42,Egypt,CPC
19/07/2021,10150,11511,36,8,49,,,5,,6,2,,9,63.61,Egypt,CPL
19/07/2021,113344,115919,940,101,13779,12802,1585,9,2,25,1,611,1,175.39,Egypt,CPMR
19/07/2021,54432,54975,29,,6507,6413,629,,1,64,,628,,394.86,KSA,CPMR
19/07/2021,21516,27296,252,99,253,,,,,1,,,,488.8,Qatar,CPA
19/07/2021,8018,19579,246,150,246,,,,,,,,,100.25,Qatar,Remarketing
19/07/2021,30720,76216,776,450,776,,,,,,,,1,305.01,Qatar,CPA
19/07/2021,55440,119815,885,294,885,,,,,,,,,304.99,Qatar,CPLPV
19/07/2021,90128,95333,270,22,10110,9805,1892,,1,34,,2101,,381.85,Qatar,CPMR
18/07/2021,11792,12750,77,48,84,,,1,1,5,,,1,363.81,UAE,CPA
18/07/2021,14220,21118,120,48,121,,,,1,,,,,210.65,na,CPLPV
18/07/2021,13932,20241,103,41,108,,,,1,4,,,,209.02,UAE,CPLPV
18/07/2021,19984,21649,649,32,3744,3067,756,,1,27,,314,,239.52,UAE,CPC
18/07/2021,19672,21828,566,96,1977,1382,292,13,4,12,,415,4,32.75,Egypt,CPC
18/07/2021,8636,9938,32,1,42,,,6,,4,,,4,57.32,Egypt,CPL
18/07/2021,130853,130853,973,87,14418,13400,1501,13,6,26,,569,1,181.96,Egypt,CPMR
18/07/2021,52464,53248,31,,6444,6340,639,,,73,,639,,391.36,KSA,CPMR
18/07/2021,15820,22005,223,89,225,,,,,2,,,,510.05,Qatar,CPA
18/07/2021,7502,18515,250,164,250,,,,,,,,,98.88,Qatar,Remarketing
18/07/2021,30192,74589,744,444,744,,,,,,,,1,304.66,Qatar,CPA
18/07/2021,54576,119780,904,281,904,,,,,,,,,305.03,Qatar,CPLPV
18/07/2021,98065,104762,333,36,11234,10882,2261,,,19,,2504,,379.78,Qatar,CPMR
17/07/2021,20808,22856,714,117,2246,1502,383,15,4,11,,532,1,36.4,Egypt,CPC
17/07/2021,7094,7767,49,7,55,,,2,,4,,,14,57.01,Egypt,CPL
17/07/2021,136959,137082,919,68,14297,13335,1336,9,4,28,2,598,2,182.47,Egypt,CPMR
17/07/2021,55744,59019,21,,6778,6708,670,1,,48,,674,,393.68,KSA,CPMR
17/07/2021,25808,37614,329,112,331,,,,,2,,,2,523.29,Qatar,CPA
17/07/2021,7996,19284,218,128,218,,,,,,,,1,98.9,Qatar,Remarketing
17/07/2021,28520,72655,740,456,740,,,,,,,,,306.02,Qatar,CPA
17/07/2021,54528,116125,897,295,898,,,,,1,,,,305.84,Qatar,CPLPV
17/07/2021,110913,117106,419,52,13298,12855,2708,,1,23,,2933,,388.17,Qatar,CPMR
16/07/2021,19527,21775,628,86,1977,1327,304,10,2,10,,448,2,34.96,Egypt,CPC
16/07/2021,7103,8288,47,3,51,,,,1,3,,,11,58.12,Egypt,CPL
16/07/2021,139763,143778,944,77,14242,13264,1233,4,3,27,,546,,179.75,Egypt,CPMR
16/07/2021,64865,65117,36,,7596,7487,665,1,,69,3,673,,371.82,KSA,CPMR
16/07/2021,27002,36977,255,71,256,,,,,1,,,,481.54,Qatar,CPA
16/07/2021,7503,17985,216,119,216,,,,,,,,,97.79,Qatar,Remarketing
16/07/2021,27478,68823,700,377,700,,,,,,,,,294.61,Qatar,CPA
16/07/2021,49460,108121,856,203,858,,,,,2,,,,294.87,Qatar,CPLPV
16/07/2021,132901,139340,438,30,14432,13955,2728,,,38,1,2918,,369.64,Qatar,CPMR
15/07/2021,18376,20276,614,86,1937,1301,328,11,1,10,,465,1,33.92,Egypt,CPC
15/07/2021,8228,10470,51,2,60,,,1,,7,1,,12,58.32,Egypt,CPL
15/07/2021,170977,172926,815,55,12861,12024,992,2,1,19,,438,,161.84,Egypt,CPMR
15/07/2021,55456,57012,25,,6166,6094,526,,,47,,526,,280.43,KSA,CPMR
15/07/2021,17961,21808,167,59,168,,,,,1,,,2,289.51,Qatar,CPA
15/07/2021,15636,38398,417,243,417,,,,,,,,1,202.19,Qatar,Remarketing
15/07/2021,17280,40541,397,227,397,,,,,,,,,166.99,Qatar,CPA
15/07/2021,32193,62147,513,142,513,,,,,,,,,158.29,Qatar,CPLPV
15/07/2021,86416,89391,187,12,6347,6144,945,,,16,,1011,,194,Qatar,CPMR
14/07/2021,4867,5472,64,53,72,,,5,,3,,,2,122.52,UAE,CPA
14/07/2021,3780,5787,50,23,50,,,,,,,,,62.07,na,CPLPV
14/07/2021,3696,5807,46,25,46,,,,,,,,,60.99,UAE,CPLPV
14/07/2021,4893,5457,253,15,1193,938,282,,,2,,77,,60.55,UAE,CPC
14/07/2021,18572,20345,694,132,2088,1378,402,5,1,9,1,555,3,36,Egypt,CPC
14/07/2021,159776,184826,128,87,2681,,,91,16,793,11,,2,279.48,Egypt,CPE
14/07/2021,92191,112174,378,29,437,,,23,7,28,1,,56,639.23,Egypt,CPL
14/07/2021,204928,208633,883,49,16529,15613,1278,6,3,24,,515,1,181.94,Egypt,CPMR
14/07/2021,57728,57746,17,,5875,5828,509,,,30,,512,,234.64,KSA,CPMR
14/07/2021,7158,8900,155,62,155,,,,,,,,,235.66,Qatar,CPA
14/07/2021,17732,48118,524,278,524,,,,,,,,,241.11,Qatar,Remarketing
14/07/2021,12472,27194,322,185,322,,,,,,,,,109.93,Qatar,CPA
14/07/2021,23176,37000,368,74,369,,,,,1,,,,111.69,Qatar,CPLPV
14/07/2021,53344,56030,117,9,3784,3656,611,,,11,,652,,111.43,Qatar,CPMR
13/07/2021,2902,3113,22,16,26,,,,,4,,,,70.8,UAE,CPA
13/07/2021,3723,5630,23,10,24,,,,,1,,,,48.69,na,CPLPV
13/07/2021,3402,5120,38,16,38,,,,,,,,,46.88,UAE,CPLPV
13/07/2021,5982,6297,376,18,1771,1391,385,,,4,,112,,67.5,UAE,CPC
13/07/2021,14008,17432,256,3,262,,,,,6,,,,32.38,Egypt,CPC
13/07/2021,19848,21743,700,98,2277,1555,413,12,2,7,1,560,,38.33,Egypt,CPC
13/07/2021,144832,169397,117,67,2701,,,95,7,1020,10,,3,270.83,Egypt,CPE
13/07/2021,16025,18531,71,5,92,,,5,3,11,2,,15,88.4,Egypt,CPL
13/07/2021,213291,213291,832,61,17313,16452,1330,5,2,21,1,556,,180.6,Egypt,CPMR
13/07/2021,61808,62172,19,,6535,6475,562,,,41,,561,,238.06,KSA,CPMR
13/07/2021,10788,14193,177,76,177,,,,,,,,,261,Qatar,CPA
13/07/2021,17340,47643,565,322,565,,,,,,,,1,237.52,Qatar,Remarketing
13/07/2021,11248,24140,310,182,310,,,,,,,,,106.1,Qatar,CPA
13/07/2021,23200,35489,383,73,383,,,,,,,,,106.18,Qatar,CPLPV
13/07/2021,49840,51950,118,4,4218,4086,771,,,14,,808,,111.37,Qatar,CPMR
12/7/2021,19784,31025,450,4,462,,,1,,11,,,,57.33,Egypt,CPC
12/7/2021,27016,30671,997,116,2860,1838,431,7,3,15,,616,,50.14,Egypt,CPC
12/7/2021,128160,152323,122,71,2913,,,72,15,1454,17,,1,274.69,Egypt,CPE
12/7/2021,19432,22645,102,8,127,,,8,4,13,,,17,88.05,Egypt,CPL
12/7/2021,216576,219760,866,73,18290,17383,1245,9,3,29,,620,,177.7,Egypt,CPMR
12/7/2021,67121,67617,25,,7361,7292,598,,,44,,597,,243.48,KSA,CPMR
12/7/2021,11768,16187,212,98,212,,,,,,,,,254.94,Qatar,CPA
12/7/2021,17812,47935,527,319,527,,,,,,,,,242.54,Qatar,Remarketing
12/7/2021,11560,25879,321,202,321,,,,,,,,,112.13,Qatar,CPA
12/7/2021,25216,41855,430,86,432,,,,,2,,,1,111.97,Qatar,CPLPV
12/7/2021,50688,52817,81,9,3414,3324,514,,,9,,549,,109.43,Qatar,CPMR
11/7/2021,21500,33861,386,10,398,,,,,12,,,,58.09,Egypt,CPC
11/7/2021,28840,34514,811,104,3205,2369,496,9,2,12,2,762,2,54.58,Egypt,CPC
11/7/2021,19717,23676,102,10,123,,,7,2,10,2,,26,96.44,Egypt,CPL
11/7/2021,230591,235880,843,39,18362,17475,1146,9,3,32,,600,,179.24,Egypt,CPMR
11/7/2021,62512,64433,25,,6823,6755,530,,,43,,531,,243.6,KSA,CPMR
11/7/2021,7726,9911,191,86,192,,,,,1,,,,261.83,Qatar,CPA
11/7/2021,21496,46855,455,239,456,,,,,1,,,1,244.8,Qatar,Remarketing
11/7/2021,15820,31588,248,130,248,,,,,,,,,113.19,Qatar,CPA
11/7/2021,30856,48251,357,75,357,,,,,,,,,113.21,Qatar,CPLPV
11/7/2021,53247,56007,91,10,3271,3167,463,1,,12,,496,,112.11,Qatar,CPMR
10/7/2021,19240,31777,425,6,436,,,2,,9,,,1,60.57,Egypt,CPC
10/7/2021,24001,28056,763,85,2939,2155,436,9,2,9,1,670,,48.92,Egypt,CPC
10/7/2021,17933,20628,110,8,132,,,9,2,10,1,,14,90.93,Egypt,CPL
10/7/2021,239233,243674,894,55,19038,18100,1195,5,3,36,,575,,187.19,Egypt,CPMR
10/7/2021,68960,70605,25,,7276,7214,600,,,37,,601,,245.73,KSA,CPMR
10/7/2021,8708,10924,135,45,137,,,1,,1,,,,272.89,Qatar,CPA
10/7/2021,22752,49880,351,171,351,,,,,,,,,262.87,Qatar,Remarketing
10/7/2021,16512,35474,189,79,189,,,,,,,,,122.35,Qatar,CPA
10/7/2021,33944,51891,309,39,311,,,,,2,,,,120.12,Qatar,CPLPV
10/7/2021,50993,53703,79,4,3277,3188,493,,,10,,519,,109.52,Qatar,CPMR
9/7/2021,17945,30628,369,10,379,,,2,,8,,,,60.05,Egypt,CPC
9/7/2021,22459,26407,960,98,3522,2546,521,2,2,11,1,787,,49.81,Egypt,CPC
9/7/2021,90932,94945,5,2,57694,57685,39313,,,4,,42549,,299.1,Egypt,CPE
